Gender_Male,Age,Previous Purchases,Purchase Amount (PEN),Item Purchased_Belt,Item Purchased_Dress,Shipping Type_Store Pickup,Discount Applied_Yes,Promo Code Used_Yes,CLV_Predicho,Probabilidad_CLV_Alto
True,0.21153846153846156,0.40350877192982454,0.15207866053855001,False,False,True,True,True,0,0.060759604
True,0.5384615384615385,0.5263157894736843,0.45640260282549405,False,False,False,True,True,0,0.07321918
True,0.3653846153846154,0.40350877192982454,0.36010369563354505,False,False,False,True,True,0,0.060759604
True,0.03846153846153849,0.15789473684210525,0.06167601488812538,False,False,False,True,True,0,0.060759604
True,0.42307692307692313,0.5438596491228069,0.3773444873042392,False,True,False,True,True,0,0.060759604
True,0.8076923076923078,0.7894736842105263,0.727414024859064,False,False,False,True,True,1,0.9224
True,0.15384615384615385,0.3684210526315789,0.19467485591004324,False,False,False,True,True,0,0.060759604
True,0.21153846153846156,0.12280701754385964,0.16269284716399543,False,False,False,True,True,0,0.060759604
True,0.9230769230769232,0.8596491228070176,0.8497941635156683,False,False,False,True,True,1,0.9224
True,0.9230769230769232,0.8245614035087718,0.8162966362545877,False,True,False,True,True,1,0.9224
True,0.730769230769231,0.7543859649122806,0.643659251980158,False,False,False,True,True,1,0.9224
True,0.980769230769231,0.9298245614035088,0.9260408617826164,False,False,True,True,True,1,0.9224
True,0.3846153846153847,0.5789473684210527,0.38079072252345414,False,False,False,True,True,0,0.060759604
True,0.46153846153846156,0.40350877192982454,0.4490364078903092,False,True,False,True,True,0,0.060759604
True,0.23076923076923084,0.38596491228070173,0.26469627915866634,False,False,True,True,True,0,0.060759604
True,0.9230769230769232,0.9824561403508771,0.8262747893185151,False,False,False,True,True,1,0.9224
True,0.34615384615384615,0.6491228070175439,0.339988101780509,False,False,False,True,True,0,0.08777421
True,0.7692307692307693,0.7719298245614035,0.6739091426072675,False,False,False,True,True,1,0.9224
True,0.5192307692307693,0.6491228070175439,0.47874346659362044,False,False,False,True,True,0,0.2398623
True,0.5576923076923077,0.4912280701754385,0.4928222430995647,False,False,False,True,True,0,0.08216655
True,0.9230769230769232,0.7192982456140351,0.8296720695567614,False,False,False,True,True,1,0.9224
True,0.4423076923076924,0.631578947368421,0.42208030818226505,False,False,False,True,True,0,0.0909725
True,0.4423076923076924,0.5614035087719298,0.35889428380840327,True,False,False,True,True,0,0.060759604
True,0.9230769230769232,1.0,0.9188774130536759,False,False,False,True,True,1,0.9224
True,0.3653846153846154,0.3684210526315789,0.28172071983301594,False,False,False,True,True,0,0.060759604
True,1.0,1.0,0.83983264269239,False,False,False,True,True,1,0.9224
True,0.8461538461538461,1.0,0.8083319595422627,False,False,True,True,True,1,0.9224
True,0.826923076923077,0.894736842105263,0.7747551453759317,False,False,False,True,True,1,0.9224
True,0.576923076923077,0.6842105263157894,0.54373658029567,False,False,False,True,True,1,0.8997289
True,1.0,1.0,0.9222044002427289,False,False,False,True,True,1,0.9224
True,0.5384615384615385,0.4912280701754385,0.48089838180917754,False,False,False,True,True,0,0.07321918
True,0.25,0.5263157894736843,0.1834160703771986,False,False,True,True,True,0,0.060759604
True,0.019230769230769273,0.17543859649122806,0.020583390802106624,False,False,False,True,True,0,0.060759604
True,0.40384615384615385,0.5614035087719298,0.3308114307501494,False,False,False,True,True,0,0.060759604
True,0.4423076923076924,0.42105263157894735,0.4390668028611865,False,False,False,True,True,0,0.060759604
True,0.03846153846153849,0.14035087719298245,0.027814690015715793,False,False,False,True,True,0,0.060759604
True,0.34615384615384615,0.6140350877192982,0.27259650328645735,False,False,False,True,True,0,0.085820414
True,0.2692307692307693,0.38596491228070173,0.22635516560753163,False,False,False,True,True,0,0.060759604
True,0.980769230769231,1.0,0.8953796706865212,False,False,False,True,True,1,0.9224
True,0.42307692307692313,0.5263157894736843,0.3530772128895244,False,False,False,True,True,0,0.060759604
True,0.42307692307692313,0.38596491228070173,0.34152097811863935,False,False,False,True,True,0,0.060759604
True,0.03846153846153849,0.3157894736842105,0.045283196293562186,False,False,True,True,True,0,0.060759604
True,0.8846153846153847,0.8421052631578947,0.8018982058766787,False,False,False,True,True,1,0.9224
True,0.17307692307692313,0.40350877192982454,0.13208721817347127,False,False,False,True,True,0,0.060759604
True,0.11538461538461542,0.2982456140350877,0.08210888273494193,False,False,False,True,True,0,0.060759604
True,0.576923076923077,0.5263157894736843,0.5262088261626717,False,False,False,True,True,0,0.09103626
True,0.5961538461538463,0.6842105263157894,0.4682917613002101,False,False,False,True,True,1,0.81134635
True,0.34615384615384615,0.6666666666666667,0.2465792864233223,False,False,True,True,True,0,0.12065626
True,0.730769230769231,0.8245614035087718,0.6212722962015532,False,False,False,True,True,1,0.9224
True,0.3653846153846154,0.4912280701754385,0.3171531180873255,False,False,False,True,True,0,0.060759604
True,0.46153846153846156,0.6666666666666667,0.426567236007947,False,False,False,True,True,0,0.13414064
True,0.1923076923076924,0.38596491228070173,0.23790177423225375,False,False,False,True,True,0,0.060759604
True,0.17307692307692313,0.3684210526315789,0.1930927265823996,False,False,False,True,True,0,0.060759604
True,0.8653846153846155,0.7894736842105263,0.7666021485338431,False,False,True,True,True,1,0.9224
True,0.7692307692307693,0.8245614035087718,0.6869296990767676,False,False,False,True,True,1,0.9224
True,0.3653846153846154,0.5789473684210527,0.2818766540302938,False,False,False,True,True,0,0.060759604
True,0.730769230769231,0.7017543859649122,0.6525631976654439,False,False,False,True,True,1,0.9213513
True,0.0,0.3333333333333333,0.0,True,False,False,True,True,0,0.060759604
True,0.576923076923077,0.6491228070175439,0.5302622294295005,False,False,False,True,True,1,0.7449539
True,0.25,0.3333333333333333,0.18654651597359215,False,False,True,True,True,0,0.060759604
True,0.6346153846153847,0.7894736842105263,0.590636104979573,False,False,False,True,True,1,0.92196155
True,0.9038461538461539,0.894736842105263,0.8766634515725152,False,False,False,True,True,1,0.9224
True,0.6730769230769232,0.8070175438596492,0.596945155405666,False,False,False,True,True,1,0.9224
True,0.7115384615384616,0.736842105263158,0.6541551437143939,False,False,False,True,True,1,0.9224
True,0.8461538461538461,0.8596491228070176,0.787411177632738,False,False,False,True,True,1,0.9224
True,0.7115384615384616,0.8070175438596492,0.618259506710604,False,False,False,True,True,1,0.9224
True,0.8846153846153847,0.9298245614035088,0.8009650153310137,False,False,True,True,True,1,0.9224
True,0.6538461538461539,0.5438596491228069,0.5851758089451966,False,True,True,True,True,0,0.19636694
True,0.11538461538461542,0.19298245614035087,0.10753365205387883,False,False,False,True,True,0,0.060759604
True,0.3846153846153847,0.5964912280701755,0.30933198083671887,True,False,True,True,True,0,0.062801346
True,0.7884615384615384,0.8070175438596492,0.7060700717776289,False,False,False,True,True,1,0.9224
True,0.17307692307692313,0.2982456140350877,0.17701381890759116,False,False,False,True,True,0,0.060759604
True,0.11538461538461542,0.17543859649122806,0.16804134968051887,False,False,False,True,True,0,0.060759604
True,0.0961538461538462,0.19298245614035087,0.12885734224847412,False,False,False,True,True,0,0.060759604
True,0.980769230769231,0.8070175438596492,0.9731787909305682,False,False,True,True,True,1,0.9218805
True,0.7884615384615384,0.8245614035087718,0.6706695259977822,False,False,False,True,True,1,0.9224
True,0.6346153846153847,0.6491228070175439,0.6064160563467937,False,False,False,True,True,1,0.9110797
True,0.8653846153846155,0.8070175438596492,0.7819487414246634,False,False,False,True,True,1,0.9224
True,0.6923076923076924,0.736842105263158,0.7168984976229472,False,True,False,True,True,1,0.9224
True,0.2692307692307693,0.456140350877193,0.2045874092979717,False,False,False,True,True,0,0.060759604
True,0.40384615384615385,0.7017543859649122,0.3235440680942666,False,False,True,True,True,0,0.14206326
True,0.9230769230769232,0.8070175438596492,0.7985395368708386,False,False,True,True,True,1,0.9224
True,0.1923076923076924,0.456140350877193,0.076994736083175,False,False,True,True,True,0,0.060759604
True,0.6153846153846154,0.7719298245614035,0.5267196248804368,False,False,False,True,True,1,0.9178645
True,1.0,0.9298245614035088,0.860176232554999,False,False,False,True,True,1,0.9224
True,0.9423076923076924,0.9649122807017545,0.8492537517545602,False,False,False,True,True,1,0.9224
True,0.8846153846153847,0.8596491228070176,0.8062252429064792,False,False,False,True,True,1,0.9224
True,0.5192307692307693,0.631578947368421,0.5481268966032505,False,False,True,True,True,0,0.45360652
True,0.07692307692307698,0.40350877192982454,0.11126733576444006,False,False,True,True,True,0,0.060759604
True,0.17307692307692313,0.40350877192982454,0.12895958669479882,False,False,False,True,True,0,0.060759604
True,0.13461538461538464,0.3508771929824561,0.08019722360915713,False,False,False,True,True,0,0.060759604
True,0.3653846153846154,0.456140350877193,0.3486870056093694,False,False,False,True,True,0,0.060759604
True,0.15384615384615385,0.19298245614035087,0.07853403110580492,False,False,False,True,True,0,0.060759604
True,0.28846153846153855,0.42105263157894735,0.33979406302780857,False,False,False,True,True,0,0.060759604
True,0.48076923076923084,0.6842105263157894,0.4825900781531447,False,False,True,True,True,0,0.24946952
True,0.3653846153846154,0.3684210526315789,0.30572059926394946,False,False,True,True,True,0,0.060759604
True,0.5384615384615385,0.5438596491228069,0.4048590226457044,False,True,False,True,True,0,0.07321918
True,0.07692307692307698,0.2807017543859649,0.12930378056727507,True,False,False,True,True,0,0.060759604
True,0.03846153846153849,0.15789473684210525,0.02926840888041546,False,False,False,True,True,0,0.060759604
True,0.8076923076923078,0.7719298245614035,0.7775062545036451,False,False,False,True,True,1,0.9224
True,0.40384615384615385,0.4912280701754385,0.2898044245219179,False,False,False,True,True,0,0.060759604
True,0.48076923076923084,0.47368421052631576,0.4030669214376039,False,False,False,True,True,0,0.0620968
True,0.25,0.3157894736842105,0.22376286852934,False,False,False,True,True,0,0.060759604
True,0.019230769230769273,0.2807017543859649,0.019294795610751536,False,False,False,True,True,0,0.060759604
True,0.326923076923077,0.3508771929824561,0.2721859414692269,False,False,True,True,True,0,0.060759604
True,0.4423076923076924,0.42105263157894735,0.42331833866788904,False,False,False,True,True,0,0.060759604
True,0.6538461538461539,0.6666666666666667,0.5368841500368821,False,False,False,True,True,1,0.91646016
True,0.5192307692307693,0.6842105263157894,0.4578862134477887,False,False,False,True,True,0,0.30780372
True,0.3076923076923077,0.43859649122807015,0.28048983180885123,False,False,False,True,True,0,0.060759604
True,0.326923076923077,0.42105263157894735,0.31530477105353494,False,False,False,True,True,0,0.060759604
True,0.21153846153846156,0.38596491228070173,0.22095268720565733,False,False,False,True,True,0,0.060759604
True,0.7884615384615384,0.6666666666666667,0.6546964278822692,False,False,False,True,True,1,0.91646564
True,0.11538461538461542,0.3508771929824561,0.03458334365752397,False,False,True,True,True,0,0.060759604
True,1.0,1.0,0.9512332040048989,False,False,False,True,True,1,0.9224
True,0.21153846153846156,0.3333333333333333,0.20399578062365445,False,False,True,True,True,0,0.060759604
True,0.9423076923076924,1.0,0.8090686875272751,False,False,False,True,True,1,0.9224
True,0.34615384615384615,0.38596491228070173,0.37884624219827834,True,False,False,True,True,0,0.060759604
True,0.0961538461538462,0.38596491228070173,0.09114379320259822,False,False,False,True,True,0,0.060759604
True,0.0,0.22807017543859648,0.05272129322485389,False,False,False,True,True,0,0.060759604
True,0.6730769230769232,0.7017543859649122,0.6048258130211334,False,False,False,True,True,1,0.9213513
True,0.2692307692307693,0.42105263157894735,0.332850097083192,False,False,False,True,True,0,0.060759604
True,0.3846153846153847,0.5087719298245614,0.4223636377808947,False,False,False,True,True,0,0.060759604
True,0.5576923076923077,0.7543859649122806,0.48751026421197197,False,False,True,True,True,1,0.89408916
True,0.5384615384615385,0.5438596491228069,0.5248806310651274,False,False,True,True,True,0,0.07321918
True,0.9230769230769232,0.8596491228070176,0.854187774636893,False,False,False,True,True,1,0.9224
True,0.42307692307692313,0.631578947368421,0.43946452431921545,False,False,True,True,True,0,0.08611904
True,0.48076923076923084,0.5263157894736843,0.38672482664723606,False,False,False,True,True,0,0.0620968
True,0.7692307692307693,0.894736842105263,0.7184502350070623,False,False,True,True,True,1,0.9224
True,0.05769230769230771,0.40350877192982454,0.09890108338844561,False,False,False,True,True,0,0.060759604
True,0.46153846153846156,0.5263157894736843,0.3340422384279864,False,False,False,True,True,0,0.060759604
True,0.11538461538461542,0.3508771929824561,0.05026858761355325,False,False,True,True,True,0,0.060759604
True,0.48076923076923084,0.4912280701754385,0.3386971151782008,False,False,True,True,True,0,0.0620968
True,0.5576923076923077,0.7192982456140351,0.4865963598495653,False,False,False,True,True,1,0.89408916
True,0.5961538461538463,0.6842105263157894,0.565107590587616,False,False,True,True,True,1,0.9034522
True,0.6153846153846154,0.736842105263158,0.6173877726377247,False,False,True,True,True,1,0.9181998
True,0.6346153846153847,0.6491228070175439,0.5707308194121294,False,False,False,True,True,1,0.91450846
True,0.42307692307692313,0.38596491228070173,0.4510872876501131,False,False,False,True,True,0,0.060759604
True,0.5192307692307693,0.6666666666666667,0.4025529997664671,False,False,False,True,True,0,0.2764524
True,0.6538461538461539,0.5438596491228069,0.5084619713003204,True,False,False,True,True,0,0.20189223
True,0.8461538461538461,0.8421052631578947,0.7540745167747913,False,False,False,True,True,1,0.9224
True,0.03846153846153849,0.3157894736842105,0.05155890212824324,False,False,True,True,True,0,0.060759604
True,0.48076923076923084,0.5964912280701755,0.4284007536042048,False,False,False,True,True,0,0.06740537
True,0.21153846153846156,0.5438596491228069,0.09671303005018558,False,False,True,True,True,0,0.060759604
True,0.07692307692307698,0.3508771929824561,0.06479381039961066,False,False,False,True,True,0,0.060759604
True,0.576923076923077,0.5964912280701755,0.4575176659327397,False,True,True,True,True,0,0.39976722
